Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2023-06-20,Bihar,coconut,Coconut,24,28 - 30,29 - 40,1kg,resource/images/vegetables/coconut-64.png
2023-06-20,Bihar,colocasialeaves,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-20,Bihar,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2023-06-20,Bihar,corianderleaves,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-20,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-06-20,Bihar,cucumber,Cucumber,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cucumber-64.png
2023-06-20,Bihar,curryleaves,Curry Leaves,25,29 - 32,30 - 41,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-20,Bihar,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-20,Bihar,drumsticks,Drumsticks,90,104 - 114,108 - 149,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-20,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-06-20,Bihar,brinjalbig,Brinjal (Big),27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-20,Bihar,elephantyam,Elephant Yam,30,35 - 38,36 - 50,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-20,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-20,Bihar,frenchbeans,French Beans,89,102 - 113,107 - 147,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-20,Bihar,garlic,Garlic,126,145 - 160,151 - 208,1kg,resource/images/vegetables/garlic-64.png
2023-06-20,Bihar,ginger,Ginger,69,79 - 88,83 - 114,1kg,resource/images/vegetables/ginger-64.png
2023-06-20,Bihar,oniongreen,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-20,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-20,Bihar,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-20,Bihar,lemon,Lemon (Lime),61,70 - 77,73 - 101,1kg,resource/images/vegetables/lemon-64.png
2023-06-20,Bihar,mangoraw,Mango Raw,20,23 - 25,24 - 33,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-20,Bihar,mintleaves,Mint Leaves,3,3 - 4,4 - 5,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-20,Bihar,mushroom,Mushroom,86,99 - 109,103 - 142,1kg,resource/images/vegetables/mushroom-64.png
2023-06-20,Bihar,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-20,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-20,Bihar,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-20,Bihar,radish,Radish,28,32 - 36,34 - 46,1kg,resource/images/vegetables/radish-64.png
2023-06-20,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-20,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-06-20,Bihar,snakegourd,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-20,Bihar,sorrelleaves,Sorrel Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-20,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-20,Bihar,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-21,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-21,Bihar,onionsmall,Onion Small,51,59 - 65,61 - 84,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-21,Bihar,tomato,Tomato,35,40 - 44,42 - 58,1kg,resource/images/vegetables/tomato-64.png
2023-06-21,Bihar,greenchili,Green Chilli,52,60 - 66,62 - 86,1kg,resource/images/vegetables/greenchili-64.png
2023-06-21,Bihar,beetroot,Beetroot,45,52 - 57,54 - 74,1kg,resource/images/vegetables/beetroot-64.png
2023-06-21,Bihar,potato,Potato,28,32 - 36,34 - 46,1kg,resource/images/vegetables/potato-64.png
2023-06-21,Bihar,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2023-06-21,Bihar,amaranthleaves,Amaranth Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-21,Bihar,amla,Amla,80,92 - 102,96 - 132,1kg,resource/images/vegetables/amla-64.png
2023-06-21,Bihar,ashgourd,Ash gourd,18,21 - 23,22 - 30,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-21,Bihar,babycorn,Baby Corn,62,71 - 79,74 - 102,1kg,resource/images/vegetables/babycorn-64.png
2023-06-21,Bihar,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-21,Bihar,capsicum,Capsicum,40,46 - 51,48 - 66,1kg,resource/images/vegetables/capsicum-64.png
2023-06-21,Bihar,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-21,Bihar,bottlegourd,Bottle Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-21,Bihar,butterbeans,Butter Beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-21,Bihar,broadbeans,Broad Beans,42,48 - 53,50 - 69,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-21,Bihar,cabbage,Cabbage,15,17 - 19,18 - 25,1kg,resource/images/vegetables/cabbage-64.png
2023-06-21,Bihar,carrot,Carrot,52,60 - 66,62 - 86,1kg,resource/images/vegetables/carrot-64.png
2023-06-21,Bihar,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-21,Bihar,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-21,Bihar,coconut,Coconut,24,28 - 30,29 - 40,1kg,resource/images/vegetables/coconut-64.png
2023-06-21,Bihar,colocasialeaves,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-21,Bihar,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2023-06-21,Bihar,corianderleaves,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-21,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-06-21,Bihar,cucumber,Cucumber,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cucumber-64.png
2023-06-21,Bihar,curryleaves,Curry Leaves,25,29 - 32,30 - 41,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-21,Bihar,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-21,Bihar,drumsticks,Drumsticks,90,104 - 114,108 - 149,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-21,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-06-21,Bihar,brinjalbig,Brinjal (Big),27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-21,Bihar,elephantyam,Elephant Yam,30,35 - 38,36 - 50,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-21,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-21,Bihar,frenchbeans,French Beans,89,102 - 113,107 - 147,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-21,Bihar,garlic,Garlic,126,145 - 160,151 - 208,1kg,resource/images/vegetables/garlic-64.png
2023-06-21,Bihar,ginger,Ginger,69,79 - 88,83 - 114,1kg,resource/images/vegetables/ginger-64.png
2023-06-21,Bihar,oniongreen,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-21,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-21,Bihar,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-21,Bihar,lemon,Lemon (Lime),61,70 - 77,73 - 101,1kg,resource/images/vegetables/lemon-64.png
2023-06-21,Bihar,mangoraw,Mango Raw,20,23 - 25,24 - 33,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-21,Bihar,mintleaves,Mint Leaves,3,3 - 4,4 - 5,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-21,Bihar,mushroom,Mushroom,86,99 - 109,103 - 142,1kg,resource/images/vegetables/mushroom-64.png
2023-06-21,Bihar,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-21,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-21,Bihar,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-21,Bihar,radish,Radish,28,32 - 36,34 - 46,1kg,resource/images/vegetables/radish-64.png
2023-06-21,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-21,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-06-21,Bihar,snakegourd,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-21,Bihar,sorrelleaves,Sorrel Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-21,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-21,Bihar,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-22,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-22,Bihar,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-22,Bihar,tomato,Tomato,50,65 - 75,60 - 70,1kg,resource/images/vegetables/tomato-64.png
2023-06-22,Bihar,greenchili,Green Chilli,51,59 - 65,61 - 84,1kg,resource/images/vegetables/greenchili-64.png
2023-06-22,Bihar,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2023-06-22,Bihar,potato,Potato,30,35 - 38,36 - 50,1kg,resource/images/vegetables/potato-64.png
2023-06-22,Bihar,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2023-06-22,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-22,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-06-22,Bihar,ashgourd,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-22,Bihar,babycorn,Baby Corn,58,67 - 74,70 - 96,1kg,resource/images/vegetables/babycorn-64.png
2023-06-22,Bihar,bananaflower,Banana Flower,19,22 - 24,23 - 31,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-22,Bihar,capsicum,Capsicum,45,52 - 57,54 - 74,1kg,resource/images/vegetables/capsicum-64.png
2023-06-22,Bihar,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-22,Bihar,bottlegourd,Bottle Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-22,Bihar,butterbeans,Butter Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-22,Bihar,broadbeans,Broad Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-22,Bihar,cabbage,Cabbage,16,18 - 20,19 - 26,1kg,resource/images/vegetables/cabbage-64.png
2023-06-22,Bihar,carrot,Carrot,53,61 - 67,64 - 87,1kg,resource/images/vegetables/carrot-64.png
2023-06-22,Bihar,cauliflower,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-22,Bihar,clusterbeans,Cluster beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-22,Bihar,coconut,Coconut,27,31 - 34,32 - 45,1kg,resource/images/vegetables/coconut-64.png
2023-06-22,Bihar,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-22,Bihar,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2023-06-22,Bihar,corianderleaves,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-22,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-06-22,Bihar,cucumber,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
2023-06-22,Bihar,curryleaves,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-22,Bihar,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-22,Bihar,drumsticks,Drumsticks,90,104 - 114,108 - 149,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-22,Bihar,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2023-06-22,Bihar,brinjalbig,Brinjal (Big),27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-22,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-22,Bihar,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-22,Bihar,frenchbeans,French Beans,95,109 - 121,114 - 157,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-22,Bihar,garlic,Garlic,127,146 - 161,152 - 210,1kg,resource/images/vegetables/garlic-64.png
2023-06-22,Bihar,ginger,Ginger,67,77 - 85,80 - 111,1kg,resource/images/vegetables/ginger-64.png
2023-06-22,Bihar,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-22,Bihar,greenpeas,Green Peas,77,89 - 98,92 - 127,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-22,Bihar,ivygourd,Ivy Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-22,Bihar,lemon,Lemon (Lime),53,61 - 67,64 - 87,1kg,resource/images/vegetables/lemon-64.png
2023-06-22,Bihar,mangoraw,Mango Raw,21,24 - 27,25 - 35,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-22,Bihar,mintleaves,Mint Leaves,3,3 - 4,4 - 5,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-22,Bihar,mushroom,Mushroom,83,95 - 105,100 - 137,1kg,resource/images/vegetables/mushroom-64.png
2023-06-22,Bihar,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-22,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-22,Bihar,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-22,Bihar,radish,Radish,27,31 - 34,32 - 45,1kg,resource/images/vegetables/radish-64.png
2023-06-22,Bihar,ridgegourd,Ridge Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-22,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-06-22,Bihar,snakegourd,Snake Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-22,Bihar,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-22,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-22,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-23,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-23,Bihar,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-23,Bihar,tomato,Tomato,60,65 - 75,70 - 80,1kg,resource/images/vegetables/tomato-64.png
2023-06-23,Bihar,greenchili,Green Chilli,51,59 - 65,61 - 84,1kg,resource/images/vegetables/greenchili-64.png
2023-06-23,Bihar,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2023-06-23,Bihar,potato,Potato,30,35 - 38,36 - 50,1kg,resource/images/vegetables/potato-64.png
2023-06-23,Bihar,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2023-06-23,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-23,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-06-23,Bihar,ashgourd,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-23,Bihar,babycorn,Baby Corn,58,67 - 74,70 - 96,1kg,resource/images/vegetables/babycorn-64.png
2023-06-23,Bihar,bananaflower,Banana Flower,19,22 - 24,23 - 31,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-23,Bihar,capsicum,Capsicum,45,52 - 57,54 - 74,1kg,resource/images/vegetables/capsicum-64.png
2023-06-23,Bihar,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-23,Bihar,bottlegourd,Bottle Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-23,Bihar,butterbeans,Butter Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-23,Bihar,broadbeans,Broad Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-23,Bihar,cabbage,Cabbage,16,18 - 20,19 - 26,1kg,resource/images/vegetables/cabbage-64.png
2023-06-23,Bihar,carrot,Carrot,53,61 - 67,64 - 87,1kg,resource/images/vegetables/carrot-64.png
2023-06-23,Bihar,cauliflower,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-23,Bihar,clusterbeans,Cluster beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-23,Bihar,coconut,Coconut,27,31 - 34,32 - 45,1kg,resource/images/vegetables/coconut-64.png
2023-06-23,Bihar,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-23,Bihar,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2023-06-23,Bihar,corianderleaves,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-23,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-06-23,Bihar,cucumber,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
2023-06-23,Bihar,curryleaves,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-23,Bihar,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-23,Bihar,drumsticks,Drumsticks,90,104 - 114,108 - 149,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-23,Bihar,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2023-06-23,Bihar,brinjalbig,Brinjal (Big),27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-23,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-23,Bihar,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-23,Bihar,frenchbeans,French Beans,95,109 - 121,114 - 157,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-23,Bihar,garlic,Garlic,127,146 - 161,152 - 210,1kg,resource/images/vegetables/garlic-64.png
2023-06-23,Bihar,ginger,Ginger,67,77 - 85,80 - 111,1kg,resource/images/vegetables/ginger-64.png
2023-06-23,Bihar,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-23,Bihar,greenpeas,Green Peas,77,89 - 98,92 - 127,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-23,Bihar,ivygourd,Ivy Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-23,Bihar,lemon,Lemon (Lime),53,61 - 67,64 - 87,1kg,resource/images/vegetables/lemon-64.png
2023-06-23,Bihar,mangoraw,Mango Raw,21,24 - 27,25 - 35,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-23,Bihar,mintleaves,Mint Leaves,3,3 - 4,4 - 5,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-23,Bihar,mushroom,Mushroom,83,95 - 105,100 - 137,1kg,resource/images/vegetables/mushroom-64.png
2023-06-23,Bihar,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-23,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-23,Bihar,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-23,Bihar,radish,Radish,27,31 - 34,32 - 45,1kg,resource/images/vegetables/radish-64.png
2023-06-23,Bihar,ridgegourd,Ridge Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-23,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-06-23,Bihar,snakegourd,Snake Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-23,Bihar,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-23,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-23,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-24,Bihar,onionbig,Onion Big,21,24 - 27,25 - 35,1kg,resource/images/vegetables/onionbig-64.png
2023-06-24,Bihar,onionsmall,Onion Small,48,55 - 61,58 - 79,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-24,Bihar,tomato,Tomato,70,75 - 90,80 - 90,1kg,resource/images/vegetables/tomato-64.png
2023-06-24,Bihar,greenchili,Green Chilli,58,67 - 74,70 - 96,1kg,resource/images/vegetables/greenchili-64.png
2023-06-24,Bihar,beetroot,Beetroot,34,39 - 43,41 - 56,1kg,resource/images/vegetables/beetroot-64.png
2023-06-24,Bihar,potato,Potato,26,30 - 33,31 - 43,1kg,resource/images/vegetables/potato-64.png
2023-06-24,Bihar,plantain,Raw Banana (Plantain),12,14 - 15,14 - 20,1kg,resource/images/vegetables/plantain-64.png
2023-06-24,Bihar,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-24,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-06-24,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-24,Bihar,babycorn,Baby Corn,57,66 - 72,68 - 94,1kg,resource/images/vegetables/babycorn-64.png
2023-06-24,Bihar,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-24,Bihar,capsicum,Capsicum,47,54 - 60,56 - 78,1kg,resource/images/vegetables/capsicum-64.png
2023-06-24,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-24,Bihar,bottlegourd,Bottle Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-24,Bihar,butterbeans,Butter Beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-24,Bihar,broadbeans,Broad Beans,47,54 - 60,56 - 78,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-24,Bihar,cabbage,Cabbage,17,20 - 22,20 - 28,1kg,resource/images/vegetables/cabbage-64.png
2023-06-24,Bihar,carrot,Carrot,54,62 - 69,65 - 89,1kg,resource/images/vegetables/carrot-64.png
2023-06-24,Bihar,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-24,Bihar,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-24,Bihar,coconut,Coconut,28,32 - 36,34 - 46,1kg,resource/images/vegetables/coconut-64.png
2023-06-24,Bihar,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-24,Bihar,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2023-06-24,Bihar,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-24,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-06-24,Bihar,cucumber,Cucumber,34,39 - 43,41 - 56,1kg,resource/images/vegetables/cucumber-64.png
2023-06-24,Bihar,curryleaves,Curry Leaves,28,32 - 36,34 - 46,1kg,resource/images/vegetables/curryleaves-64.png
